Latitude,Longitude,Count
39.656,-93.2434,98
40.119,-91.7131,98
39.0175,-93.6779,98
39.5639,-98.6915,98
39.4677,-98.9486,98
48.0332,-99.765,99
41.0021,-96.2474,99
31.5198,-84.8691,99
40.6946,-86.1952,99
41.9799,-90.2529,99
40.948,-94.2191,99
41.6934,-83.4447,99
37.1694,-94.3856,99
46.281,-92.668,99
32.9837,-90.324,99
46.7736,-118.8276,100
31.3125,-103.7946,100
30.1447,-94.8209,100
40.0747,-99.1386,100
35.4285,-91.1113,100
36.4755,-93.7724,100
40.7694,-90.8327,100
40.3611,-88.4292,100
41.9787,-94.8224,100
40.8182,-92.6958,100
44.6797,-113.3584,100
39.8554,-97.3046,100
38.5348,-83.9573,100
34.6729,-100.6971,101
47.3057,-102.2028,101
47.1883,-98.2007,101
31.4099,-85.1381,101
34.6314,-91.3859,101
38.8927,-89.5721,101
39.8346,-86.1926,101
34.6623,-95.0992,101
38.8123,-84.2115,101
40.0794,-83.637,101
37.6702,-89.7741,101
36.2673,-89.8258,101
38.6544,-94.5081,101
39.1941,-93.6895,101
45.5751,-96.0507,101
46.0392,-94.0614,101
45.3474,-95.2402,101
46.5057,-94.0155,101
37.6303,-98.9054,101
33.3802,-99.8438,102
35.3425,-88.8106,102
39.5793,-89.408,102
42.82,-96.0582,102
41.1472,-91.8597,102
42.1239,-93.1978,102
36.9944,-98.0351,102
43.115,-99.1882,102
34.2316,-102.3057,103
41.1184,-98.831,103
37.746,-105.8777,103
37.1047,-102.5786,103
35.976,-91.0276,103
36.3949,-92.9056,103
36.0056,-92.4066,103
40.7405,-85.5612,103
38.9313,-76.466,103
38.6358,-94.5869,103
48.2182,-96.4067,103
45.4324,-94.6365,103
37.7489,-95.1431,103
39.5022,-96.3188,103
37.024,-96.1776,103
45.1692,-98.9477,103
44.4855,-97.2079,103
43.8813,-97.504,103
43.8024,-90.7815,104
42.2372,-107.5611,104
35.5292,-100.4393,104
32.4485,-92.9924,104
35.9873,-80.9834,104
36.3016,-76.7918,104
48.311,-97.7109,104
47.9241,-99.2059,104
41.7478,-103.4178,104
40.8471,-101.389,104
40.1803,-77.8662,104
40.7501,-79.2601,104
36.2843,-92.9142,104
41.1726,-88.2661,104
42.1251,-93.9734,104
42.549,-90.7062,104
42.9269,-91.3879,104
39.9843,-81.7924,104
38.2451,-93.7226,104
45.4623,-94.7966,104
43.8672,-94.7427,104
38.2976,-85.5806,104
43.7268,-101.9836,104
44.6669,-96.6252,104
45.5371,-90.5335,105
41.768,-110.324,105
34.279,-101.8965,105
41.9979,-104.0461,105
40.6078,-103.8443,105
56.5791,-169.6114,105
34.0569,-86.1029,105
36.0638,-92.8618,105
39.1559,-88.1491,105
33.0509,-84.1759,105
38.5607,-86.9482,105
38.2505,-87.3912,105
35.4752,-96.3835,105
47.7036,-116.85,105
38.6971,-92.3072,105
39.9093,-94.2419,105
40.099,-92.4166,105
39.1346,-91.7649,105
45.7842,-93.5527,105
46.0691,-95.5569,105
39.0373,-100.1186,105
32.0144,-89.3818,105
45.4804,-90.9971,106
39.6671,-79.6277,106
34.8218,-103.3157,106
31.9608,-93.8995,106
47.2702,-97.4087,106
41.8271,-100.1046,106
41.6101,-96.5047,106
41.9179,-76.0477,106
39.3021,-102.7434,106
66.5649,-152.6453,106
58.2205,-157.4013,106
38.4777,-89.0446,106
37.3224,-88.9404,106
39.8123,-85.1905,106
42.0732,-90.8385,106
41.0576,-91.3908,106
41.0403,-94.4617,106
41.9482,-95.4623,106
40.9366,-94.8954,106
44.0538,-94.8357,106
47.1803,-96.5057,106
47.6274,-94.1382,106
47.5426,-96.5271,106
47.2411,-94.2145,106
39.6334,-97.1398,106
32.8157,-104.7355,107
40.4185,-97.3367,107
40.4805,-95.96,107
40.0769,-95.7285,107
40.2112,-78.2,107
40.8133,-80.3294,107
32.2764,-86.6108,107
39.1546,-90.1642,107
40.4995,-90.3931,107
43.415,-93.0173,107
42.2821,-95.8945,107
39.6461,-98.8472,107
38.5481,-97.154,107
38.4849,-97.2272,107
46.5987,-107.8684,107
33.427,-79.1245,107
45.1018,-96.7998,107
34.7654,-100.0204,108
41.298,-96.607,108
37.3737,-102.4474,108
38.1787,-88.3549,108
42.4195,-93.3758,108
42.3787,-94.4309,108
36.1856,-96.4904,108
34.2431,-97.9661,108
36.3731,-96.5965,108
44.1969,-91.8744,108
39.718,-96.2656,108
47.026,-108.8031,108
38.3864,-85.2566,108
45.533,-100.2711,108
31.8548,-97.22,109
40.8588,-102.8014,109
35.1638,-90.409,109
41.1786,-92.2519,109
40.979,-93.0508,109
41.3637,-92.051,109
35.8418,-95.4387,109
40.7011,-83.3923,109
37.5029,-92.22,109
44.6042,-92.9329,109
44.1422,-83.7875,109
39.924,-97.8247,109
37.2626,-97.5462,109
43.609,-103.5946,109
45.3352,-96.7646,109
47.338,-117.2313,110
35.4495,-82.2549,110
34.8148,-79.9766,110
48.3129,-102.5434,110
41.3298,-96.4292,110
40.4112,-90.8361,110
33.0376,-82.2475,110
41.401,-94.8875,110
42.3133,-90.8318,110
35.5476,-98.3775,110
30.2612,-95.8298,111
32.079,-92.4863,111
35.2247,-77.845,111
47.0626,-98.8291,111
41.7822,-103.5173,111
34.2349,-93.7405,111
40.9648,-91.6266,111
34.0528,-96.3446,111
40.1252,-93.3196,111
38.5166,-98.9367,111
33.7866,-82.2173,111
44.4341,-97.9886,111
36.3502,-77.3058,112
48.2817,-103.3578,112
40.4136,-97.4523,112
34.0342,-93.4226,112
40.9701,-88.3579,112
38.9966,-87.8331,112
42.4565,-89.9459,112
39.4777,-90.1038,112
42.006,-91.2459,112
36.6596,-98.5635,112
42.7538,-113.4902,112
40.314,-92.0876,112
39.4537,-94.6402,112
46.2769,-96.3123,112
39.0514,-84.5198,112
43.028,-98.889,112
27.9173,-82.8455,113
34.5537,-79.1763,113
47.4661,-99.3993,113
48.7141,-100.9127,113
40.1861,-97.0834,113
41.8839,-98.5527,113
42.4117,-97.2073,113
35.0146,-85.8048,113
34.0019,-118.2106,113
33.2621,-86.3318,113
34.5401,-91.7841,113
35.868,-90.9461,113
35.286,-90.2293,113
42.9875,-72.6549,113
40.7473,-93.1498,113
40.9303,-93.4564,113
34.8357,-96.289,113
39.5938,-83.5874,113
39.5085,-112.3933,113
38.1664,-94.5079,113
39.4387,-92.6641,113
45.8341,-94.4941,113
46.745,-94.3844,113
34.2283,-103.5544,114
27.6713,-97.6322,114
34.6881,-76.8883,114
36.4396,-78.0839,114
41.0946,-96.4331,114
40.0488,-96.5736,114
41.4102,-76.5832,114
31.2428,-86.46,114
39.6854,-90.3458,114
41.7193,-89.5562,114
43.1173,-92.4154,114
41.4489,-95.1108,114
39.1362,-75.7665,114
44.8261,-94.2744,114
46.2746,-95.6309,114
47.2148,-94.7573,114
37.932,-85.3839,114
45.0153,-96.5712,114
32.9221,-92.6614,115
48.4523,-98.8788,115
41.2147,-94.1851,115
42.1827,-94.6921,115
40.8135,-83.4194,115
37.0355,-94.5379,115
36.9236,-89.223,115
37.1402,-94.061,115
37.1566,-95.598,115
34.6604,-88.2605,115
38.2877,-85.5679,115
43.1278,-102.1017,115
36.5698,-77.2501,116
43.2916,-90.8256,116
45.075,-90.7236,116
35.5665,-92.2047,116
33.7209,-93.1321,116
34.0641,-93.0956,116
40.9822,-91.6819,116
42.6776,-90.9585,116
41.088,-84.535,116
46.4586,-94.0494,116
39.1118,-100.3615,116
33.0341,-80.8429,116
36.8052,-83.0575,117
41.4709,-98.0677,117
40.4536,-79.0324,117
36.2303,-90.7256,117
41.5448,-94.9303,117
38.1921,-91.1918,117
37.5016,-89.6399,117
37.373,-80.8576,118
38.87,-75.5793,118
30.928,-85.118,118
44.2699,-107.9641,118
41.2664,-96.7209,118
40.144,-97.867,118
38.002,-105.9055,118
37.1444,-104.6217,118
65.7538,-168.9216,118
36.3127,-91.2233,118
39.0508,-90.3985,118
40.7212,-90.4069,118
40.8973,-93.7355,118
39.1438,-75.8638,118
39.8779,-92.0221,118
47.3403,-94.2061,118
38.9686,-97.7591,118
38.0813,-95.1553,118
44.3693,-98.0421,118
37.3323,-80.9704,119
30.8517,-94.8579,119
48.3957,-101.0494,119
41.5718,-101.6923,119
40.112,-79.3808,119
35.8943,-91.0832,119
40.9523,-87.299,119
41.9029,-90.8627,119
34.3296,-97.6809,119
35.9676,-98.3497,119
46.783,-116.1811,119
37.4303,-112.5062,119
38.103,-111.9823,119
38.2389,-91.0688,119
37.2217,-89.7556,119
38.666,-94.164,119
37.9773,-93.8138,119
44.0113,-96.0967,119
33.0678,-80.9536,119
44.2445,-97.044,119
44.566,-92.3079,120
34.4751,-79.037,120
41.2156,-98.628,120
33.5759,-92.2671,120
35.8252,-93.7652,120
32.1526,-81.9743,120
43.436,-92.5937,120
34.4492,-97.5155,120
40.198,-94.3999,120
39.385,-93.2199,120
37.4724,-95.3564,120
41.2328,-103.8911,121
35.1311,-93.7161,121
37.7233,-88.2386,121
47.1593,-116.9237,121
39.9173,-82.8319,121
37.7646,-94.451,121
37.7564,-93.141,121
32.8142,-81.2403,121
44.5702,-120.1536,121
31.5381,-103.1225,122
40.6298,-97.7147,122
41.3475,-97.0591,122
55.2128,-162.7474,122
34.9877,-87.1515,122
32.2521,-87.9492,122
39.1121,-89.7832,122
41.9669,-93.82,122
35.4039,-94.4554,122
40.7852,-84.4559,122
40.0689,-81.8826,122
40.3252,-84.495,122
47.8412,-93.6376,122
45.798,-95.0889,122
48.5554,-110.4213,122
33.7797,-89.0508,122
33.4812,-81.5129,122
43.2379,-99.5175,122
46.7284,-101.5019,123
48.2165,-97.4705,123
47.3141,-98.1889,123
46.5874,-97.492,123
46.9315,-97.791,123
41.5979,-102.8524,123
32.7876,-85.3058,123
43.3708,-72.5159,123
40.39,-90.0027,123
39.2328,-90.7152,123
30.9891,-82.8691,123
36.9146,-95.8047,123
36.4556,-95.1292,123
38.5036,-76.153,123
43.6384,-94.8718,123
38.1048,-98.6604,123
46.6791,-109.7534,123
34.21,-82.6476,123
44.5235,-99.7393,123
48.4202,-98.0737,124
39.7534,-90.6069,124
42.4798,-91.5915,124
43.4918,-92.3639,124
35.5331,-95.4849,124
36.2316,-96.5679,124
39.8597,-81.0689,124
39.1956,-94.0523,124
44.4931,-93.6265,124
38.8788,-97.5067,124
37.4979,-98.6821,124
48.3953,-108.2472,124
44.8209,-119.4209,124
44.9931,-98.4991,124
33.9324,-103.3369,125
30.5885,-104.4953,125
32.0589,-96.8938,125
48.89,-103.0103,125
48.6699,-98.1489,125
40.6573,-79.3015,125
31.8722,-86.9891,125
36.2814,-90.6611,125
41.1995,-90.1174,125
40.0662,-86.4652,125
41.7192,-95.3937,125
42.7615,-94.2952,125
42.6417,-91.8123,125
35.4889,-95.8449,125
36.5635,-97.9926,125
39.864,-94.6795,125
46.1194,-94.0378,125
42.8096,-84.7907,125
39.4299,-97.0002,125
38.3842,-97.911,125
33.0895,-80.8142,125
46.5184,-118.1251,126
38.7121,-78.1599,126
42.3819,-98.5298,126
40.0814,-97.0954,126
66.0726,-162.7447,126
61.575,-159.2497,126
38.8014,-89.0896,126
41.189,-88.9826,126
40.127,-90.3731,126
38.5549,-86.2778,126
41.9386,-92.863,126
43.4206,-94.1585,126
41.227,-93.9295,126
39.9735,-81.3369,126
39.6592,-81.4739,126
37.1938,-94.1298,126
44.599,-92.8192,126
39.6642,-95.9318,126
44.0711,-101.1553,126
31.7671,-96.33,127
40.3975,-95.6608,127
39.8011,-105.4891,127
39.1222,-104.1673,127
33.922,-87.6201,127
35.1264,-91.4535,127
36.0293,-92.8081,127
33.0176,-82.9679,127
43.1151,-95.744,127
42.6676,-113.5967,127
39.9311,-84.6247,127
40.2447,-92.2058,127
47.5091,-92.4057,127
46.6722,-93.0072,127
43.8504,-94.6988,127
39.832,-99.5734,127
39.9462,-99.5341,127
44.2281,-97.3096,127
43.1822,-103.2339,127
43.1833,-90.8569,128
36.7626,-103.8358,128
48.6263,-99.3788,128
40.4543,-76.9705,128
41.8511,-94.0105,128
41.3076,-93.7338,128
43.4337,-94.9468,128
34.0008,-96.511,128
37.2368,-89.7978,128
39.3153,-94.2738,128
45.2598,-95.4685,128
43.9095,-95.046,128
45.6719,-98.0157,128
43.0386,-97.5906,128
45.53,-90.5868,129
43.2493,-91.0464,129
39.5136,-81.0615,129
40.2776,-99.7762,129
40.285,-96.5343,129
31.9107,-88.3092,129
33.5606,-93.4013,129
39.3434,-89.2192,129
41.1703,-92.9041,129
34.5041,-96.2231,129
45.9155,-93.1751,129
47.0784,-96.7959,129
37.0804,-96.0963,129
33.0215,-89.7647,129
45.4953,-97.8321,129
43.0925,-90.797,130
47.4686,-99.7088,130
40.481,-80.4428,130
39.9423,-79.1916,130
57.7924,-135.1982,130
40.696,-90.8254,130
31.9638,-81.1258,130
34.6694,-99.7737,130
40.006,-93.9877,130
38.9473,-91.939,130
37.7643,-90.772,130
43.66,-82.6125,130
39.9088,-100.7858,130
39.3193,-99.5851,130
38.0392,-96.638,130
37.483,-97.6445,130
33.1995,-89.3418,130
36.7588,-78.7914,131
48.5982,-97.6689,131
40.3685,-99.4731,131
42.923,-101.6997,131
34.8909,-90.7927,131
38.3775,-87.9831,131
33.4526,-82.6463,131
40.0599,-85.2384,131
39.2114,-85.435,131
42.4724,-90.8366,131
42.7561,-96.6056,131
40.7678,-91.5164,131
42.3623,-90.542,131
34.4603,-98.5793,131
36.8068,-97.5194,131
35.7788,-96.2681,131
34.878,-97.7086,131
36.9152,-94.6699,131
39.0747,-83.3871,131
38.9502,-82.1131,131
39.5375,-95.0506,131
38.4104,-92.53,131
36.5341,-93.7244,131
45.2621,-96.3309,131
37.662,-94.9696,131
33.5533,-81.1199,131
43.4759,-97.9878,131
44.3684,-103.7706,131
31.9872,-99.6253,132
31.8738,-93.2033,132
35.1698,-79.7232,132
48.6299,-103.1837,132
46.9128,-103.5249,132
40.8723,-96.3865,132
59.347,-157.4841,132
32.4551,-85.8066,132
38.3966,-89.6458,132
33.5601,-82.7949,132
42.8331,-94.7008,132
41.8431,-94.2203,132
35.3568,-96.3852,132
39.1809,-77.059,132
40.3385,-82.0708,132
40.6759,-80.8876,132
39.6541,-93.7026,132
38.5809,-90.3164,132
44.3158,-93.5736,132
48.1441,-95.8039,132
43.9149,-95.7858,132
32.6889,-109.0016,133
33.1736,-94.5425,133
32.6244,-91.7731,133
46.6091,-98.3375,133
42.3377,-97.9718,133
35.5386,-85.8606,133
39.8958,-78.5173,133
37.37,-102.8587,133
39.7076,-90.8478,133
39.7412,-84.8517,133
41.7143,-86.2322,133
42.8616,-95.5447,133
35.2042,-95.8894,133
39.9378,-84.5533,133
40.337,-84.6436,133
40.535,-95.3211,133
39.4936,-92.1313,133
40.0124,-92.2071,133
47.0731,-92.7313,133
32.3397,-93.2064,134
32.9339,-92.6022,134
35.2546,-78.7484,134
41.4438,-80.2067,134
36.1542,-92.9095,134
39.4597,-90.6237,134
39.5487,-90.48,134
41.6928,-89.1473,134
33.3421,-84.2911,134
42.9237,-93.614,134
41.1711,-83.6072,134
38.7204,-91.5176,134
44.222,-92.3739,134
39.454,-99.0985,134
45.6478,-98.4981,134
45.5038,-99.8838,134
29.324,-82.7737,135
35.0475,-89.2396,135
31.0235,-87.1736,135
34.5013,-84.7111,135
35.3487,-98.6714,135
38.5634,-75.715,135
41.6526,-82.8176,135
39.197,-94.572,135
44.2142,-95.7606,135
38.569,-98.3173,135
38.4233,-84.8728,135
37.5606,-85.4311,135
44.5577,-96.5465,135
38.4116,-79.5809,136
47.5116,-101.4572,136
40.3195,-98.9023,136
42.177,-96.7002,136
41.9207,-78.0205,136
39.0717,-107.1903,136
38.9485,-90.5891,136
31.8126,-82.979,136
42.9497,-95.0129,136
43.3204,-92.8708,136
42.0732,-95.9105,136
35.6678,-95.4218,136
40.2462,-112.0843,136
45.9483,-93.0727,136
46.044,-88.3776,136
38.0056,-95.5555,136
32.1256,-89.2344,136
45.4896,-118.004,136
43.4921,-103.3152,136
41.597,-109.9627,137
32.1128,-96.3236,137
34.547,-100.44,137
32.1607,-96.5772,137
41.431,-96.7665,137
42.6983,-97.3628,137
40.7164,-97.3516,137
40.2432,-80.4253,137
40.07,-79.901,137
35.7672,-91.5708,137
42.8848,-73.2143,137
40.9787,-89.235,137
39.9353,-89.679,137
38.834,-88.6279,137
38.0354,-88.0457,137
32.23,-83.9289,137
40.6677,-86.7236,137
43.0667,-91.9342,137
40.667,-91.5118,137
34.2242,-98.1087,137
40.2075,-84.2358,137
39.7639,-82.4488,137
38.6716,-91.6334,137
44.5942,-96.063,137
33.6069,-89.2787,137
32.6024,-80.1935,137
38.2782,-85.5748,137
45.6148,-98.3107,137
38.7256,-75.0849,138
32.6264,-92.4129,138
40.9276,-99.3901,138
36.4544,-90.7231,138
36.2755,-99.3381,138
40.7823,-83.5261,138
39.39,-94.2082,138
46.8654,-92.6023,138
39.5372,-95.9657,138
37.5355,-96.6427,138
48.7457,-111.9655,138
40.8009,-78.4986,139
43.0395,-94.8335,139
42.1281,-95.5749,139
36.6964,-96.7294,139
36.3552,-97.7045,139
40.7734,-82.3639,139
43.949,-95.6465,139
47.8166,-96.0034,139
46.5635,-96.7365,139
45.8659,-94.6874,139
33.8276,-90.2927,139
44.1686,-97.715,139
40.1306,-95.8298,140
41.4896,-76.6028,140
33.0173,-85.3516,140
39.8786,-85.464,140
42.1657,-90.4793,140
33.7695,-96.3544,140
37.6494,-112.4345,140
36.2681,-89.9114,140
36.8626,-94.1864,140
45.2525,-122.7216,140
44.0079,-97.9237,140
32.0374,-95.4147,141
36.3981,-78.3241,141
48.0719,-98.6387,141
40.4085,-78.6407,141
40.2928,-78.0272,141
33.368,-87.1009,141
32.6606,-86.7104,141
40.116,-87.843,141
32.6637,-81.8297,141
43.2084,-91.296,141
42.5875,-94.3447,141
40.864,-92.3322,141
43.2208,-94.3255,141
42.492,-114.1615,141
42.1123,-111.3902,141
39.1133,-75.7479,141
43.6145,-93.5288,141
39.3594,-99.6877,141
32.5938,-89.5949,141
44.8775,-96.8497,141
36.5463,-78.7755,142
39.188,-80.949,142
38.9211,-79.5245,142
42.8373,-74.6014,142
40.5782,-78.6102,142
33.0588,-92.1532,142
40.6284,-91.2112,142
40.0669,-89.4431,142
32.151,-81.8362,142
40.0472,-85.3925,142
41.716,-90.8781,142
35.7853,-96.7754,142
38.7598,-94.1648,142
36.3318,-89.8242,142
37.8365,-94.8814,142
34.7332,-78.7903,143
41.6186,-99.8645,143
40.3388,-95.676,143
40.0346,-96.0466,143
37.9945,-105.6963,143
34.3917,-85.9757,143
34.2681,-85.5585,143
34.0005,-93.3377,143
33.5192,-93.2951,143
39.9511,-85.487,143
40.7837,-91.6108,143
34.9468,-96.5253,143
35.0514,-99.5099,143
38.3049,-92.8244,143
39.603,-95.7189,143
46.2961,-103.9332,144
40.236,-95.6836,144
40.5989,-80.4738,144
33.8336,-94.1176,144
39.5587,-88.5389,144
40.5683,-88.5383,144
41.5792,-92.7042,144
40.0408,-94.823,144
40.0735,-95.3518,144
43.6603,-92.7065,144
38.2441,-98.3119,144
39.7319,-95.2696,144
38.3005,-85.6249,144
44.7049,-122.0877,144
35.2133,-78.6771,145
48.5813,-100.7286,145
46.4709,-96.8725,145
40.6266,-96.7445,145
40.0324,-91.1601,145
39.043,-88.3188,145
39.0859,-89.8878,145
34.1954,-98.5881,145
39.075,-75.7661,145
41.1034,-84.1309,145
41.1548,-83.9412,145
48.8068,-95.1007,145
44.1071,-86.2111,145
44.3095,-85.7007,145
38.6358,-96.6764,145
38.9978,-84.4854,145
44.4667,-119.5322,145
45.1573,-98.0955,145
26.6744,-80.0732,146
41.0793,-97.8905,146
40.2323,-95.7736,146
35.9759,-90.8667,146
35.2236,-92.124,146
39.3504,-89.7836,146
40.984,-81.1483,146
43.5609,-93.4235,146
39.802,-97.4575,146
39.8347,-100.1888,146
34.5098,-79.6525,146
36.8274,-83.4148,146
37.9302,-86.1765,146
45.1554,-98.5793,146
44.0279,-90.3861,147
43.7462,-89.1385,147
33.156,-95.1147,147
48.9049,-102.7814,147
39.2783,-103.4986,147
40.8286,-87.5844,147
33.7177,-83.8001,147
39.0765,-82.3271,147
39.6377,-94.321,147
44.38,-95.0548,147
32.7381,-91.4381,148
32.3926,-92.4239,148
47.9605,-101.8046,148
48.4431,-101.7153,148
35.4522,-86.2581,148
40.2974,-77.8764,148
32.7333,-85.5761,148
34.7197,-90.8981,148
32.492,-82.3466,148
42.1139,-93.1585,148
41.34,-91.8169,148
42.2575,-92.0943,148
42.7944,-95.6339,148
34.9892,-97.9941,148
37.8039,-93.5014,148
36.9932,-94.0756,148
39.5877,-92.4729,148
47.2984,-88.3971,148
39.8451,-97.1724,148
34.3545,-82.0597,148
38.008,-81.5623,149
44.6399,-106.3816,149
28.3911,-96.8437,149
41.1417,-99.7619,149
40.9352,-102.5257,149
65.6141,-168.0787,149
31.8943,-84.5118,149
31.0901,-84.9822,149
42.2626,-93.0097,149
36.0838,-96.4268,149
35.4501,-99.1707,149
41.3007,-83.8298,149
46.4836,-96.0966,149
34.8879,-82.9752,149
37.5013,-80.1119,150
48.9957,-102.5474,150
41.1593,-96.5394,150
40.0122,-101.9387,150
41.7817,-76.6056,150
40.8691,-104.2259,150
41.3285,-95.6834,150
42.8109,-96.2665,150
35.5559,-95.6525,150
45.0103,-96.4186,150
47.6965,-96.1442,150
39.5114,-96.0764,150
39.9967,-96.3494,150
38.1955,-99.4024,150
37.6078,-96.0285,150
34.3911,-90.2557,150
33.8464,-89.4159,150
38.2238,-85.6216,150
44.8331,-119.7941,150
43.3299,-90.5278,151
41.3976,-96.2074,151
41.7059,-76.8277,151
35.0398,-90.3405,151
38.5864,-90.1633,151
33.04,-81.7122,151
41.5556,-90.4536,151
43.207,-93.087,151
42.0752,-90.8821,151
35.0942,-96.1238,151
34.4779,-97.4661,151
35.3106,-94.7879,151
35.6882,-97.0016,151
40.9299,-109.386,151
40.4503,-94.8416,151
40.3598,-91.4595,151
39.5379,-93.4413,151
43.8202,-92.8748,151
48.8997,-115.1716,151
43.7273,-97.591,151
31.8064,-92.7383,152
34.0699,-78.1472,152
40.0113,-97.9238,152
33.3916,-92.7923,152
40.4695,-91.1683,152
39.8859,-88.0663,152
38.288,-86.066,152
39.3561,-84.9371,152
41.0251,-95.4948,152
44.7306,-116.0806,152
39.797,-83.8256,152
37.0196,-94.517,152
46.9878,-94.2122,152
38.6426,-100.1699,152
39.7117,-96.8733,152
39.3489,-100.0743,152
45.3939,-101.4325,152
44.8658,-90.0146,153
47.8084,-103.4388,153
40.9673,-79.199,153
41.0883,-93.2568,153
41.5789,-93.0229,153
40.5806,-95.0312,153
35.1635,-95.7761,153
38.9234,-83.2425,153
39.2102,-91.7248,153
37.891,-93.6215,153
38.6559,-83.9643,153
36.4989,-81.5098,154
40.9565,-88.95,154
42.8928,-95.2424,154
40.8734,-95.5647,154
36.2948,-96.4179,154
40.4519,-81.2094,154
43.5609,-94.7746,154
46.0975,-96.4056,154
37.2501,-98.4175,154
39.0139,-97.9753,154
39.3365,-102.0373,154
34.2876,-82.2479,154
37.2093,-86.8921,154
44.8777,-98.3092,154
47.6894,-119.1081,155
38.9154,-80.7476,155
47.1425,-100.2832,155
40.0987,-99.2223,155
40.6256,-76.1234,155
41.7204,-92.8211,155
42.2635,-92.6914,155
42.4713,-91.339,155
38.8862,-83.6146,155
45.7959,-93.1528,155
38.6409,-96.1021,155
47.0887,-117.0464,156
36.7093,-77.2013,156
39.0671,-79.8144,156
38.7471,-81.9555,156
40.0726,-105.5136,156
66.9313,-156.8944,156
33.702,-91.4462,156
40.3818,-84.8659,156
38.6679,-86.9974,156
35.5053,-95.8718,156
39.5905,-82.1545,156
45.1364,-96.284,156
37.139,-82.9812,156
43.5268,-88.5616,157
39.501,-80.5555,157
34.4365,-78.9468,157
46.5751,-96.8063,157
47.8259,-98.4385,157
42.9377,-101.2489,157
40.9838,-96.6692,157
41.7541,-80.0846,157
37.9213,-104.9323,157
41.0984,-88.2487,157
42.7391,-93.5504,157
40.649,-92.8432,157
41.2472,-94.669,157
42.6299,-94.5985,157
42.6748,-93.1298,157
34.7262,-99.3868,157
34.1637,-97.5967,157
39.3923,-77.6275,157
39.4016,-81.9549,157
40.1489,-92.3034,157
44.0864,-92.0183,157
39.6566,-96.0288,157
33.0362,-81.2223,157
37.3461,-83.4697,157
37.4893,-87.8612,157
44.4937,-89.3091,158
35.7027,-101.5317,158
32.829,-93.8433,158
32.0976,-93.9505,158
35.8347,-77.1723,158
46.1071,-102.9425,158
40.8327,-97.2196,158
59.9724,-154.8607,158
35.5358,-90.1294,158
41.0246,-88.3074,158
38.2267,-90.233,158
42.2974,-89.4773,158
41.5732,-92.1591,158
42.7738,-92.9079,158
34.3153,-97.0384,158
35.5096,-97.6499,158
38.2067,-112.1793,158
36.9593,-89.4324,158
38.3655,-90.3645,158
39.1286,-91.4138,158
39.458,-93.5239,158
38.1819,-95.4906,158
38.4648,-99.3108,158
39.87,-98.3057,158
37.7582,-98.5555,158
43.4865,-97.2166,158
39.4568,-80.2636,159
41.917,-104.2955,159
36.5372,-79.2081,159
47.3,-98.7322,159
46.0543,-97.5068,159
42.3838,-96.989,159
41.9934,-79.5014,159
32.8698,-88.313,159
35.5276,-94.2703,159
34.1687,-94.3144,159
40.1762,-91.3782,159
39.7968,-88.4246,159
41.9027,-89.8002,159
39.2693,-90.2066,159
32.081,-82.4789,159
41.9075,-90.596,159
41.3485,-93.8772,159
36.9002,-98.4234,159
38.917,-75.9416,159
39.8519,-81.0961,159
40.4892,-84.5497,159
36.7624,-94.1908,159
36.5061,-89.817,159
38.7009,-90.2963,159
40.5189,-95.1169,159
45.3767,-95.6773,159
45.1959,-94.3109,159
38.0097,-94.7196,159
38.6806,-85.1931,159
64.5637,-163.001,160
41.3387,-92.7865,160
42.9765,-93.3154,160
35.156,-99.0594,160
39.2787,-84.1119,160
36.5149,-93.383,160
36.6507,-91.6964,160
37.5244,-101.8835,160
36.7596,-89.102,160
45.3591,-120.7842,160
44.971,-108.6205,161
40.3217,-97.2983,161
57.9222,-152.4683,161
40.3954,-91.2493,161
41.7961,-89.6036,161
41.434,-89.3959,161
32.5927,-83.2258,161
35.6131,-95.5661,161
46.1524,-116.3898,161
40.5079,-95.0328,161
38.071,-94.08,161
38.2955,-92.0256,161
46.7123,-93.489,161
44.7159,-93.0321,161
44.9428,-95.0234,161
37.9098,-81.2648,162
34.25,-105.5971,162
30.7177,-91.9082,162
40.0516,-95.4306,162
41.1132,-80.2589,162
33.1191,-86.4421,162
32.6032,-84.4573,162
32.7458,-82.2763,162
35.0812,-96.8598,162
34.5941,-97.4928,162
44.4618,-116.7432,162
40.201,-95.0403,162
40.1055,-94.0066,162
39.7847,-101.3702,162
39.6694,-99.1225,162
42.9586,-97.1812,162
33.8827,-98.3475,163
36.2218,-78.4413,163
42.4,-98.4177,163
35.456,-88.8645,163
40.2111,-79.185,163
64.7223,-155.5012,163
35.6777,-94.1774,163
34.5763,-91.4617,163
39.8149,-90.3689,163
40.9673,-87.7161,163
42.5648,-93.8433,163
42.4413,-94.2953,163
43.4435,-95.4371,163
41.8082,-96.0274,163
44.1171,-115.973,163
40.3943,-82.6995,163
37.0213,-93.8977,163
44.8512,-95.901,163
37.7295,-98.7323,163
39.4289,-96.7598,163
33.4345,-80.9211,163
48.6044,-100.2934,164
41.0722,-97.2029,164
42.0574,-96.5128,164
39.6448,-87.8616,164
36.1359,-97.3651,164
43.7344,-113.3673,164
38.9793,-92.9921,164
37.2836,-90.6354,164
33.4364,-80.4201,164
34.2177,-81.7146,164
38.2468,-85.5612,164
40.1491,-95.7112,165
40.7637,-102.0441,165
